id,dep_delayed_15min
46020,0.00593245
46021,0.21587144
46022,0.18003152
46023,0.020549525
46024,0.08240138
46025,0.08378769
46026,0.11367026
46027,0.16870312
46028,0.31608167
46029,0.2987991
46030,0.23043096
46031,0.048771054
46032,0.041002616
46033,0.2704615
46034,0.036425218
46035,0.111091
46036,0.3744518
46037,0.5322946
46038,0.2957009
46039,0.123984285
46040,0.18564108
46041,0.27702203
46042,0.10962093
46043,0.14121273
46044,0.043056794
46045,0.13179527
46046,0.3810894
46047,0.77795804
46048,0.17657052
46049,0.07553586
46050,0.21532904
46051,0.27848944
46052,0.15020125
46053,0.08235016
46054,0.023167359
46055,0.21665339
46056,0.2202207
46057,0.0789323
46058,0.3768638
46059,0.15546809
46060,0.1010427
46061,0.0811588
46062,0.057735387
46063,0.17650029
46064,0.1967155
46065,0.18364404
46066,0.15738921
46067,0.04843631
46068,0.12902053
46069,0.21110024
46070,0.19611222
46071,0.12888317
46072,0.20319612
46073,0.10737857
46074,0.17825212
46075,0.035486553
46076,0.27239588
46077,0.03651227
46078,0.09737908
46079,0.3307742
46080,0.1068118
46081,0.03595787
46082,0.03331881
46083,0.29361373
46084,0.103075445
46085,0.16964616
46086,0.17932439
46087,0.14901324
46088,0.106357515
46089,0.19333494
46090,0.13022183
46091,0.050968204
46092,0.32776305
46093,0.1585371
46094,0.26444215
46095,0.16300729
46096,0.016329784
46097,0.5167497
46098,0.25377938
46099,0.10224134
46100,0.5307617
46101,0.17335165
46102,0.3775423
46103,0.113442205
46104,0.17178436
46105,0.016517198
46106,0.12755205
46107,0.009136263
46108,0.076804556
46109,0.051892765
46110,0.2914771
46111,0.010289792
46112,0.37076256
46113,0.075413
46114,0.09216771
46115,0.68489647
46116,0.20257238
46117,0.027531536
46118,0.23767188
46119,0.1296529
46120,0.11191099
46121,0.12336749
46122,0.088383004
46123,0.2696753
46124,0.23193453
46125,0.53146404
46126,0.20308878
46127,0.14325258
46128,0.11383346
46129,0.18558401
46130,0.06507477
46131,0.045174006
46132,0.19745371
46133,0.22427318
46134,0.05803523
46135,0.47644266
46136,0.1203231
46137,0.11069435
46138,0.037419654
46139,0.18703328
46140,0.07710881
46141,0.2240077
46142,0.05867169
46143,0.48916548
46144,0.08307916
46145,0.120174706
46146,0.39137536
46147,0.083083995
46148,0.07809179
46149,0.13915814
46150,0.081312135
46151,0.33908972
46152,0.19215913
46153,0.13202274
46154,0.23321876
46155,0.22583166
46156,0.12972908
46157,0.10927243
46158,0.31526256
46159,0.20698124
46160,0.11116107
46161,0.17939311
46162,0.011438579
46163,0.105494596
46164,0.27542803
46165,0.24667144
46166,0.018609026
46167,0.17215018
46168,0.23571445
46169,0.14137454
46170,0.69239134
46171,0.00999678
46172,0.4784002
46173,0.054087557
46174,0.32258105
46175,0.21338035
46176,0.28166163
46177,0.028050793
46178,0.14248395
46179,0.1843398
46180,0.13960305
46181,0.14191712
46182,0.30965123
46183,0.24151383
46184,0.12800817
46185,0.054905176
46186,0.18429337
46187,0.1714247
46188,0.2684277
46189,0.15299977
46190,0.08630721
46191,0.068599164
46192,0.07246382
46193,0.047561914
46194,0.10366351
46195,0.12779924
46196,0.094717555
46197,0.02481934
46198,0.37344578
46199,0.12843354
46200,0.021989206
46201,0.1415594
46202,0.034848373
46203,0.27930778
46204,0.013618182
46205,0.06480254
46206,0.25146815
46207,0.06410519
46208,0.023110397
46209,0.20666638
46210,0.23667227
46211,0.593238
46212,0.14787258
46213,0.17573409
46214,0.22654706
46215,0.17906198
46216,0.09354578
46217,0.15222597
46218,0.20641641
46219,0.17487861
46220,0.33557653
46221,0.29424575
46222,0.09213908
46223,0.17383754
46224,0.21284409
46225,0.228913
46226,0.05475477
46227,0.07958409
46228,0.091315724
46229,0.49802342
46230,0.13432737
46231,0.08417708
46232,0.24147364
46233,0.24767958
46234,0.32309982
46235,0.12778316
46236,0.061836995
46237,0.16958201
46238,0.2722854
46239,0.08232876
46240,0.07140655
46241,0.20036274
46242,0.0544253
46243,0.11391847
46244,0.38981143
46245,0.3848869
46246,0.38081494
46247,0.085167624
46248,0.22832857
46249,0.12887597
46250,0.3988354
46251,0.14306746
46252,0.046412867
46253,0.15817603
46254,0.1251894
46255,0.23706901
46256,0.6018777
46257,0.19472872
46258,0.13849303
46259,0.27339536
46260,0.25917876
46261,0.13572209
46262,0.14761344
46263,0.13905878
46264,0.08188187
46265,0.16028494
46266,0.109481335
46267,0.14050397
46268,0.14746347
46269,0.096546024
46270,0.21189126
46271,0.1480077
46272,0.07638997
46273,0.5430169
46274,0.16905034
46275,0.16605294
46276,0.062310837
46277,0.058491334
46278,0.07093625
46279,0.22650698
46280,0.326141
46281,0.067701615
46282,0.14565173
46283,0.041674513
46284,0.45055422
46285,0.32360497
46286,0.082330324
46287,0.094467424
46288,0.23237512
46289,0.32412347
46290,0.09570945
46291,0.21680672
46292,0.28306586
46293,0.009335538
46294,0.1484872
46295,0.2463378
46296,0.0583334
46297,0.110597916
46298,0.37421292
46299,0.20098598
46300,0.049594775
46301,0.23128748
46302,0.2743263
46303,0.017219175
46304,0.21527594
46305,0.06643494
46306,0.09484926
46307,0.29843393
46308,0.121630944
46309,0.10367642
46310,0.123632595
46311,0.11169759
46312,0.046217296
46313,0.4218237
46314,0.14295228
46315,0.051883616
46316,0.129832
46317,0.12458187
46318,0.3145467
46319,0.17122325
46320,0.2204455
46321,0.090978354
46322,0.22083177
46323,0.14217044
46324,0.13436373
46325,0.30908814
46326,0.15501472
46327,0.17217292
46328,0.08680403
46329,0.17495938
46330,0.098970994
46331,0.12046248
46332,0.049238827
46333,0.1778534
46334,0.46699533
46335,0.15434551
46336,0.15304203
46337,0.11000754
46338,0.12690802
46339,0.39960462
46340,0.67454445
46341,0.1427794
46342,0.29573163
46343,0.12936404
46344,0.21633287
46345,0.0181881
46346,0.039256226
46347,0.13120726
46348,0.29481372
46349,0.26929665
46350,0.10183974
46351,0.42087644
46352,0.4352623
46353,0.2958273
46354,0.2395079
46355,0.032364562
46356,0.101477064
46357,0.18641652
46358,0.06056774
46359,0.24842781
46360,0.35811964
46361,0.2750199
46362,0.0964014
46363,0.19294809
46364,0.18103327
46365,0.06478845
46366,0.1604328
46367,0.09024704
46368,0.20432235
46369,0.08877837
46370,0.07506982
46371,0.16667835
46372,0.2047092
46373,0.084636696
46374,0.15910926
46375,0.24787542
46376,0.49139252
46377,0.13143067
46378,0.03179138
46379,0.18328045
46380,0.33861107
46381,0.12806085
46382,0.06507502
46383,0.1410881
46384,0.18749404
46385,0.11376869
46386,0.10401695
46387,0.025155263
46388,0.023469422
46389,0.22245724
46390,0.099581
46391,0.01586053
46392,0.25237378
46393,0.48811093
46394,0.15522364
46395,0.117197216
46396,0.120606184
46397,0.14614718
46398,0.4661917
46399,0.22010605
46400,0.19606519
46401,0.15574601
46402,0.27740255
46403,0.05202972
46404,0.5613135
46405,0.020728145
46406,0.021270433
46407,0.37082207
46408,0.15308966
46409,0.029823378
46410,0.10138821
46411,0.10454817
46412,0.3550356
46413,0.044049744
46414,0.2951278
46415,0.13958032
46416,0.09653461
46417,0.21965598
46418,0.27364898
46419,0.32999936
46420,0.1924508
46421,0.064295664
46422,0.14126623
46423,0.07704475
46424,0.4419767
46425,0.071982644
46426,0.010392997
46427,0.008631226
46428,0.17022525
46429,0.07554812
46430,0.116104364
46431,0.1921421
46432,0.2203525
46433,0.060082313
46434,0.16993731
46435,0.009772168
46436,0.27447495
46437,0.15652749
46438,0.12100362
46439,0.05901612
46440,0.028996415
46441,0.05630598
46442,0.17372395
46443,0.6128022
46444,0.26215732
46445,0.0098739425
46446,0.062116243
46447,0.26959988
46448,0.080556
46449,0.18345946
46450,0.33054653
46451,0.07480145
46452,0.123049624
46453,0.08617341
46454,0.2659741
46455,0.48345307
46456,0.23294301
46457,0.14037539
46458,0.23423193
46459,0.081384726
46460,0.10160699
46461,0.19386972
46462,0.15627688
46463,0.37885398
46464,0.1436771
46465,0.017539252
46466,0.027275207
46467,0.06432278
46468,0.6451724
46469,0.082078315
46470,0.2758798
46471,0.026263615
46472,0.051408384
46473,0.022464104
46474,0.082067266
46475,0.69198847
46476,0.14549626
46477,0.19633381
46478,0.12633646
46479,0.16546293
46480,0.47446308
46481,0.045470808
46482,0.20193751
46483,0.12148026
46484,0.35979816
46485,0.06499092
46486,0.102517314
46487,0.17465857
46488,0.035158828
46489,0.11417056
46490,0.13171454
46491,0.2452091
46492,0.064800695
46493,0.29414317
46494,0.22944959
46495,0.08716079
46496,0.028758299
46497,0.104135066
46498,0.1853207
46499,0.07706253
46500,0.30368415
46501,0.008336942
46502,0.1569333
46503,0.29931322
46504,0.15335886
46505,0.21963425
46506,0.07553844
46507,0.21394275
46508,0.27821082
46509,0.07762832
46510,0.035180073
46511,0.2381731
46512,0.16573803
46513,0.049300533
46514,0.006975184
46515,0.06946277
46516,0.32968888
46517,0.007930702
46518,0.26189315
46519,0.33561113
46520,0.017128855
46521,0.07526682
46522,0.23187564
46523,0.10581512
46524,0.16886045
46525,0.121489994
46526,0.10721536
46527,0.120782204
46528,0.18524162
46529,0.12098675
46530,0.32726303
46531,0.101940736
46532,0.14977662
46533,0.04615872
46534,0.14640673
46535,0.029979521
46536,0.027291326
46537,0.18272442
46538,0.3494281
46539,0.067307
46540,0.29981503
46541,0.051389705
46542,0.1502624
46543,0.18256815
46544,0.030745665
46545,0.19788681
46546,0.015746117
46547,0.18899357
46548,0.07699294
46549,0.22968896
46550,0.4076759
46551,0.12934288
46552,0.20174365
46553,0.013782791
46554,0.104102805
46555,0.21062782
46556,0.010200958
46557,0.26492587
46558,0.21822785
46559,0.1298171
46560,0.19461474
46561,0.12036635
46562,0.296781
46563,0.16793914
46564,0.44560176
46565,0.008279769
46566,0.13567883
46567,0.08003986
46568,0.11642648
46569,0.4494995
46570,0.068058856
46571,0.06646806
46572,0.10477608
46573,0.18324074
46574,0.3229824
46575,0.25003806
46576,0.0073279347
46577,0.25579694
46578,0.2801986
46579,0.14622572
46580,0.16419353
46581,0.07217384
46582,0.39900282
46583,0.29901528
46584,0.19979163
46585,0.40254724
46586,0.053134985
46587,0.232549
46588,0.34618494
46589,0.30004808
46590,0.2222028
46591,0.033974014
46592,0.20801076
46593,0.105777316
46594,0.052203115
46595,0.20203578
46596,0.050086174
46597,0.18022627
46598,0.14642626
46599,0.013846416
46600,0.005801638
46601,0.14957866
46602,0.28709403
46603,0.24499765
46604,0.55914485
46605,0.25850707
46606,0.012149826
46607,0.03544932
46608,0.1003853
46609,0.06877907
46610,0.33821324
46611,0.19643684
46612,0.10873505
46613,0.1356334
46614,0.09429284
46615,0.06862894
46616,0.090706326
46617,0.3000835
46618,0.10003717
46619,0.16116925
46620,0.041871812
46621,0.17351308
46622,0.09752892
46623,0.024533853
46624,0.15193975
46625,0.22437988
46626,0.1979887
46627,0.04975248
46628,0.4691548
46629,0.14904083
46630,0.1666818
46631,0.22751065
46632,0.0608378
46633,0.19399093
46634,0.1342769
46635,0.0332107
46636,0.122776136
46637,0.18855758
46638,0.6515161
46639,0.17619172
46640,0.102076314
46641,0.6067324
46642,0.013932069
46643,0.15186319
46644,0.31255776
46645,0.58526623
46646,0.02292513
46647,0.08614753
46648,0.21532615
46649,0.16241859
46650,0.09573993
46651,0.0558448
46652,0.19484755
46653,0.039741207
46654,0.14657716
46655,0.2405552
46656,0.11093893
46657,0.04726879
46658,0.14475976
46659,0.075077854
46660,0.3103681
46661,0.14580172
46662,0.17497078
46663,0.027554192
46664,0.15578583
46665,0.15998586
46666,0.20071436
46667,0.24801183
46668,0.19978076
46669,0.2936204
46670,0.16850789
46671,0.18276484
46672,0.546633
46673,0.10037753
46674,0.11758405
46675,0.07259637
46676,0.14746642
46677,0.30269155
46678,0.046372786
46679,0.17801619
46680,0.13003984
46681,0.13598779
46682,0.18918881
46683,0.18728693
46684,0.033658966
46685,0.10048937
46686,0.14514852
46687,0.07043407
46688,0.42477286
46689,0.11878127
46690,0.016480383
46691,0.17561336
46692,0.02786121
46693,0.14834322
46694,0.25146687
46695,0.2747961
46696,0.2378302
46697,0.26111168
46698,0.196463
46699,0.14705795
46700,0.024499534
46701,0.24304222
46702,0.17738162
46703,0.07351326
46704,0.23841652
46705,0.14164911
46706,0.27947044
46707,0.20718797
46708,0.028822538
46709,0.024314314
46710,0.21284188
46711,0.245092
46712,0.1544772
46713,0.1776409
46714,0.1178727
46715,0.25375435
46716,0.32431087
46717,0.12540096
46718,0.1129213
46719,0.18107153
46720,0.5079941
46721,0.16243291
46722,0.36317137
46723,0.023596004
46724,0.10127362
46725,0.04607092
46726,0.17983459
46727,0.10214679
46728,0.031029468
46729,0.14638081
46730,0.09640583
46731,0.12761493
46732,0.056608737
46733,0.14417385
46734,0.15952767
46735,0.12811522
46736,0.1407206
46737,0.11239819
46738,0.044809375
46739,0.78211915
46740,0.22617415
46741,0.009335904
46742,0.30835
46743,0.3692044
46744,0.40776923
46745,0.026813112
46746,0.08277509
46747,0.09399906
46748,0.09086055
46749,0.06536738
46750,0.12457641
46751,0.3741461
46752,0.2559907
46753,0.09042186
46754,0.11787455
46755,0.045961138
46756,0.14022692
46757,0.37182957
46758,0.11207727
46759,0.12160313
46760,0.09883815
46761,0.06313718
46762,0.20832649
46763,0.05044453
46764,0.36618218
46765,0.25757727
46766,0.25454247
46767,0.2726304
46768,0.53301823
46769,0.11249717
46770,0.12280369
46771,0.23945187
46772,0.09053358
46773,0.025945503
46774,0.21551012
46775,0.042780504
46776,0.12848452
46777,0.07531985
46778,0.26609462
46779,0.20573707
46780,0.266861
46781,0.052444786
46782,0.08523257
46783,0.26375192
46784,0.047896158
46785,0.13989614
46786,0.3510313
46787,0.1026233
46788,0.2972553
46789,0.2257498
46790,0.1543542
46791,0.27896184
46792,0.4210021
46793,0.020733228
46794,0.121198155
46795,0.16473721
46796,0.26098108
46797,0.20218977
46798,0.15824826
46799,0.19363245
46800,0.115335256
46801,0.21944655
46802,0.12722534
46803,0.053493302
46804,0.21270567
46805,0.23309796
46806,0.057414237
46807,0.27027115
46808,0.10868933
46809,0.12340777
46810,0.1936116
46811,0.13080144
46812,0.26092082
46813,0.028974492
46814,0.18346198
46815,0.047900952
46816,0.119109005
46817,0.13909818
46818,0.010237764
46819,0.31630272
46820,0.17688641
46821,0.21629007
46822,0.40931445
46823,0.3569602
46824,0.1396638
46825,0.072668836
46826,0.1676247
46827,0.06519117
46828,0.1124665
46829,0.029204616
46830,0.10092593
46831,0.22116353
46832,0.036198016
46833,0.065612204
46834,0.3882957
46835,0.080099516
46836,0.15652594
46837,0.14983088
46838,0.6762925
46839,0.40120426
46840,0.28072858
46841,0.12060388
46842,0.17046452
46843,0.42967463
46844,0.026759064
46845,0.1757914
46846,0.063032664
46847,0.18448879
46848,0.31467262
46849,0.28832737
46850,0.305557
46851,0.3873108
46852,0.0936184
46853,0.19361758
46854,0.09449178
46855,0.5673773
46856,0.022365272
46857,0.21685825
46858,0.22810315
46859,0.093293466
46860,0.20990388
46861,0.14861976
46862,0.022198586
46863,0.14363106
46864,0.39608255
46865,0.11005292
46866,0.021125186
46867,0.009620481
46868,0.008149154
46869,0.15217134
46870,0.14709598
46871,0.21417493
46872,0.09335866
46873,0.2193201
46874,0.0951707
46875,0.09303053
46876,0.15757203
46877,0.23813348
46878,0.32181242
46879,0.1750136
46880,0.34783196
46881,0.27688313
46882,0.0401524
46883,0.089221954
46884,0.073939785
46885,0.09760046
46886,0.4735412
46887,0.16086762
46888,0.23522101
46889,0.1396502
46890,0.22933434
46891,0.18708418
46892,0.11658565
46893,0.10296969
46894,0.17669445
46895,0.025262231
46896,0.13419099
46897,0.34678584
46898,0.11004662
46899,0.06546864
46900,0.35602874
46901,0.105507314
46902,0.22202018
46903,0.20319366
46904,0.1588081
46905,0.13331498
46906,0.20460138
46907,0.042714223
46908,0.1328551
46909,0.070074
46910,0.022538701
46911,0.16028664
46912,0.10546567
46913,0.088430926
46914,0.23536146
46915,0.06740342
46916,0.075403325
46917,0.40954864
46918,0.103648394
46919,0.06755912
46920,0.18330199
46921,0.15286785
46922,0.2030117
46923,0.2780989
46924,0.1167964
46925,0.19927604
46926,0.1387716
46927,0.3004996
46928,0.049302515
46929,0.094034754
46930,0.0493153
46931,0.10577399
46932,0.42499658
46933,0.10418826
46934,0.18316586
46935,0.22897092
46936,0.19657993
46937,0.08429448
46938,0.22784723
46939,0.22484916
46940,0.24383838
46941,0.33602598
46942,0.22870144
46943,0.2417239
46944,0.16179283
46945,0.017562546
46946,0.23873371
46947,0.17120788
46948,0.299271
46949,0.47471327
46950,0.021943657
46951,0.59026253
46952,0.009699829
46953,0.30836096
46954,0.07862686
46955,0.01160523
46956,0.21673441
46957,0.08598711
46958,0.18914723
46959,0.16136555
46960,0.14173326
46961,0.15732695
46962,0.04779318
46963,0.10038249
46964,0.07480713
46965,0.049260788
46966,0.044761438
46967,0.3749846
46968,0.142094
46969,0.18888606
46970,0.039424457
46971,0.060681216
46972,0.3343116
46973,0.028180791
46974,0.1993043
46975,0.10292511
46976,0.1165951
46977,0.17945266
46978,0.26146093
46979,0.07914891
46980,0.092446536
46981,0.18711837
46982,0.3707064
46983,0.18731421
46984,0.25361952
46985,0.18238658
46986,0.10934553
46987,0.16079235
46988,0.14316183
46989,0.35760257
46990,0.31255934
46991,0.03257791
46992,0.04670712
46993,0.08281158
46994,0.27302524
46995,0.32917544
46996,0.13850342
46997,0.11823707
46998,0.13053551
46999,0.13083817
47000,0.17664556
47001,0.28218222
47002,0.06550334
47003,0.12400781
47004,0.52858514
47005,0.13486096
47006,0.23106673
47007,0.0800216
47008,0.29617065
47009,0.083956525
47010,0.1405808
47011,0.032927636
47012,0.14214331
47013,0.25922224
47014,0.24706165
47015,0.31586426
47016,0.017556163
47017,0.24230413
47018,0.09103101
47019,0.19099946
47020,0.12979785
47021,0.24183366
47022,0.34101322
47023,0.120802574
47024,0.15953182
47025,0.14372247
47026,0.03529018
47027,0.3641251
47028,0.25603512
47029,0.053705394
47030,0.016711824
47031,0.44198492
47032,0.022938859
47033,0.13118844
47034,0.05966699
47035,0.09017805
47036,0.21003935
47037,0.19002557
47038,0.2636559
47039,0.3983535
47040,0.0477699
47041,0.4403981
47042,0.1917067
47043,0.081629485
47044,0.2167329
47045,0.113772765
47046,0.11470994
47047,0.08209502
47048,0.38261434
47049,0.084496774
47050,0.12429665
47051,0.1562504
47052,0.26677942
47053,0.19463931
47054,0.3157026
47055,0.059192076
47056,0.10817018
47057,0.2492947
47058,0.10495875
47059,0.16014095
47060,0.083217986
47061,0.32674557
47062,0.19772743
47063,0.10788835
47064,0.19818664
47065,0.17978148
47066,0.22078945
47067,0.6599785
47068,0.11222153
47069,0.17225718
47070,0.0082953945
47071,0.5569517
47072,0.16656831
47073,0.2442135
47074,0.05835745
47075,0.28206038
47076,0.11390378
47077,0.46691656
47078,0.33800852
47079,0.32739446
47080,0.61890566
47081,0.2636169
47082,0.21059059
47083,0.24402593
47084,0.7792747
47085,0.03604265
47086,0.09299318
47087,0.06494585
47088,0.17489624
47089,0.011663972
47090,0.16009401
47091,0.26779726
47092,0.09429599
47093,0.045717783
47094,0.28326252
47095,0.09473197
47096,0.17314412
47097,0.114213064
47098,0.059677307
47099,0.3821199
47100,0.26527992
47101,0.13835125
47102,0.03834014
47103,0.14011651
47104,0.28842038
47105,0.25648984
47106,0.1838915
47107,0.036893655
47108,0.05177305
47109,0.07732039
47110,0.13982347
47111,0.077779785
47112,0.3004106
47113,0.3365095
47114,0.81328547
47115,0.27923056
47116,0.032772686
47117,0.10047562
47118,0.1388843
47119,0.09401321
47120,0.02377422
47121,0.09568505
47122,0.15296546
47123,0.41828114
47124,0.04604145
47125,0.22470291
47126,0.13273726
47127,0.21050146
47128,0.27488825
47129,0.04851743
47130,0.025022978
47131,0.37584528
47132,0.09886552
47133,0.10150957
47134,0.20075488
47135,0.17411354
47136,0.38627303
47137,0.13675408
47138,0.35882536
47139,0.1980784
47140,0.17944358
47141,0.15435573
47142,0.08875491
47143,0.121515684
47144,0.20759253
47145,0.34616527
47146,0.1886914
47147,0.07448517
47148,0.16090658
47149,0.165319
47150,0.24503668
47151,0.24178621
47152,0.074345745
47153,0.09137669
47154,0.15607925
47155,0.11965138
47156,0.3226982
47157,0.11456774
47158,0.2435684
47159,0.18954417
47160,0.09244332
47161,0.103704676
47162,0.12648517
47163,0.12261026
47164,0.041507725
47165,0.17619327
47166,0.05249392
47167,0.18196614
47168,0.23520263
47169,0.02692302
47170,0.15256578
47171,0.37180427
47172,0.29157645
47173,0.22301742
47174,0.20088764
47175,0.01784588
47176,0.16221835
47177,0.30502108
47178,0.21892624
47179,0.22930104
47180,0.12749371
47181,0.044792462
47182,0.11251989
47183,0.102647364
47184,0.14388172
47185,0.2037663
47186,0.13368106
47187,0.26462016
47188,0.17548142
47189,0.23250055
47190,0.43309247
47191,0.09135493
47192,0.13880086
47193,0.15882252
47194,0.008658713
47195,0.30391425
47196,0.09298917
47197,0.05801181
47198,0.13061416
47199,0.4832903
47200,0.5049748
47201,0.13115843
47202,0.18089253
47203,0.120099664
47204,0.31425986
47205,0.05899021
47206,0.079245806
47207,0.31063148
47208,0.20553541
47209,0.26219785
47210,0.15451202
47211,0.22676611
47212,0.12592675
47213,0.61322
47214,0.1656098
47215,0.3877005
47216,0.63983256
47217,0.025558705
47218,0.26099893
47219,0.15861373
47220,0.30742443
47221,0.26788282
47222,0.099566706
47223,0.2085777
47224,0.19648983
47225,0.1887887
47226,0.22934784
47227,0.115937
47228,0.09102849
47229,0.06224939
47230,0.18850996
47231,0.82919455
47232,0.074103475
47233,0.2391836
47234,0.13082556
47235,0.074924074
47236,0.2418668
47237,0.13828082
47238,0.18929598
47239,0.042821296
47240,0.30091092
47241,0.144474
47242,0.15414177
47243,0.120615706
47244,0.29152432
47245,0.21244442
47246,0.065677084
47247,0.22835599
47248,0.2001482
47249,0.17165609
47250,0.26428658
47251,0.11214109
47252,0.177386
47253,0.17933011
47254,0.13143754
47255,0.08699381
47256,0.16605066
47257,0.062376343
47258,0.17146635
47259,0.13983585
47260,0.19289084
47261,0.1570808
47262,0.035340697
47263,0.31959775
47264,0.18405113
47265,0.13804537
47266,0.09213468
47267,0.09357955
47268,0.22896507
47269,0.25964984
47270,0.046843797
47271,0.30479148
47272,0.20678256
47273,0.095170654
47274,0.13355105
47275,0.24031278
47276,0.05607457
47277,0.20692153
47278,0.055545438
47279,0.48511305
47280,0.7257719
47281,0.14040288
47282,0.19705524
47283,0.21163586
47284,0.16359866
47285,0.26448628
47286,0.3879695
47287,0.05489084
47288,0.42284098
47289,0.17953826
47290,0.03247913
47291,0.15987705
47292,0.17976522
47293,0.016419766
47294,0.23350817
47295,0.27741936
47296,0.60810935
47297,0.87889344
47298,0.05662524
47299,0.23987463
47300,0.11125358
47301,0.26625633
47302,0.08352082
47303,0.13739906
47304,0.049460433
47305,0.09799128
47306,0.3289717
47307,0.19613038
47308,0.08010794
47309,0.095681906
47310,0.28115043
47311,0.070663705
47312,0.26024315
47313,0.17501967
47314,0.008001722
47315,0.020203453
47316,0.30821478
47317,0.29940823
47318,0.17874733
47319,0.028546454
47320,0.15780975
47321,0.1533296
47322,0.11649721
47323,0.35220328
47324,0.6687895
47325,0.33194867
47326,0.11230503
47327,0.22999509
47328,0.3691582
47329,0.6716279
47330,0.25691652
47331,0.0759424
47332,0.22047238
47333,0.19294626
47334,0.22840635
47335,0.13139251
47336,0.12661448
47337,0.31123215
47338,0.08859747
47339,0.15278597
47340,0.20084523
47341,0.16794552
47342,0.16903996
47343,0.2466757
47344,0.2749366
47345,0.19439639
47346,0.16678679
47347,0.324085
47348,0.15029669
47349,0.19720426
47350,0.14608477
47351,0.028708607
47352,0.39871803
47353,0.064994924
47354,0.020028682
47355,0.16107124
47356,0.120915435
47357,0.040430516
47358,0.20584437
47359,0.020310633
47360,0.14065893
47361,0.38788798
47362,0.123920254
47363,0.08441103
47364,0.023905765
47365,0.23923771
47366,0.13835083
47367,0.24160993
47368,0.105990596
47369,0.19651264
47370,0.21006697
47371,0.31955788
47372,0.07137691
47373,0.004564025
47374,0.5333146
47375,0.108094096
47376,0.22544982
47377,0.5173465
47378,0.5491857
47379,0.2787338
47380,0.013926777
47381,0.1280049
47382,0.11361325
47383,0.10548412
47384,0.26383808
47385,0.17862296
47386,0.20785156
47387,0.226979
47388,0.020743651
47389,0.3230485
47390,0.43583795
47391,0.123302855
47392,0.3346425
47393,0.15145129
47394,0.6743945
47395,0.1484809
47396,0.11300275
47397,0.22884996
47398,0.011394739
47399,0.14307596
47400,0.27682927
47401,0.20216529
47402,0.0067974026
47403,0.20087574
47404,0.14640549
47405,0.2728785
47406,0.14171158
47407,0.3021227
47408,0.11411321
47409,0.23614933
47410,0.15320636
47411,0.0810257
47412,0.02562408
47413,0.08662678
47414,0.2630093
47415,0.2819171
47416,0.3769431
47417,0.26277772
47418,0.028269537
47419,0.15195747
47420,0.11064333
47421,0.08973151
47422,0.42299622
47423,0.16711606
47424,0.04317191
47425,0.11816436
47426,0.3097243
47427,0.211818
47428,0.39225104
47429,0.0061502163
47430,0.05100439
47431,0.13083714
47432,0.3661876
47433,0.314031
47434,0.08811277
47435,0.30101147
47436,0.17494589
47437,0.23360652
47438,0.39557657
47439,0.10509971
47440,0.07127003
47441,0.11398527
47442,0.39915895
47443,0.26988468
47444,0.2699297
47445,0.24790813
47446,0.12101705
47447,0.096079335
47448,0.21266884
47449,0.24611554
47450,0.015040737
47451,0.08506642
47452,0.069128454
47453,0.05514576
47454,0.22472648
47455,0.1509306
47456,0.18076931
47457,0.31152904
47458,0.45018768
47459,0.13199683
47460,0.06347871
47461,0.1375191
47462,0.019188501
47463,0.06675233
47464,0.43695873
47465,0.16298494
47466,0.03788337
47467,0.25941572
47468,0.6140768
47469,0.11455397
47470,0.063946694
47471,0.18648167
47472,0.2656114
47473,0.07456117
47474,0.20866841
47475,0.2512426
47476,0.059568867
47477,0.116944805
47478,0.26722854
47479,0.48066103
47480,0.29713437
47481,0.3091983
47482,0.1910599
47483,0.13111934
47484,0.5251786
47485,0.52500373
47486,0.23326376
47487,0.2417769
47488,0.13467062
47489,0.28485972
47490,0.03523085
47491,0.12184714
47492,0.49974966
47493,0.39652294
47494,0.10043615
47495,0.29096165
47496,0.12154682
47497,0.17885146
47498,0.14642046
47499,0.11414965
47500,0.51403236
47501,0.40638
47502,0.2226173
47503,0.24530639
47504,0.14535356
47505,0.097657286
47506,0.04719625
47507,0.039139397
47508,0.21214323
47509,0.020254714
47510,0.40791303
47511,0.10358345
47512,0.27994606
47513,0.18008703
47514,0.33407637
47515,0.38491938
47516,0.24799824
47517,0.33356982
47518,0.2961229
47519,0.45974043
47520,0.21094282
47521,0.30416042
47522,0.20075671
47523,0.22617158
47524,0.08841996
47525,0.0384138
47526,0.19395699
47527,0.27526227
47528,0.16398095
47529,0.090147555
47530,0.254263
47531,0.49322423
47532,0.08908637
47533,0.16297165
47534,0.2413194
47535,0.25970176
47536,0.49087074
47537,0.13494766
47538,0.15240663
47539,0.17005566
47540,0.20340015
47541,0.2618471
47542,0.48416373
47543,0.076128155
47544,0.076860055
47545,0.17337833
47546,0.22177985
47547,0.19118603
47548,0.08285602
47549,0.08794335
47550,0.101864524
47551,0.13880299
47552,0.3293904
47553,0.0809927
47554,0.26452312
47555,0.049841724
47556,0.13889292
47557,0.34904203
47558,0.32930645
47559,0.089140944
47560,0.19902854
47561,0.007487973
47562,0.21167488
47563,0.08585918
47564,0.10197344
47565,0.16941565
47566,0.039727453
47567,0.054458976
47568,0.04094371
47569,0.12148073
47570,0.34387365
47571,0.22523893
47572,0.12259229
47573,0.1562621
47574,0.044856004
47575,0.10377455
47576,0.21453209
